"address","Apart","gu","dong","long","lat","distance","place","lon","lat"
"새창로 52","도화동현대","마포구","도화동",126.9552264,37.54061095,596.682246765703,"서울특별시 용산구 효창동 5-585 중앙병원",126.9619718,37.54026
"새창로 70","삼성래미안","용산구","도원동",126.9569394,37.53968201,448.837527125375,"서울특별시 용산구 효창동 5-585 중앙병원",126.9619718,37.54026
"새창로6다길 22","도화현대","마포구","도화동",126.9536226,37.54042817,737.204507881019,"서울특별시 용산구 효창동 5-585 중앙병원",126.9619718,37.54026
"새창로8길 157","한강타운","용산구","산천동",126.949678,37.53592622,1187.5862806783,"서울특별시 용산구 효창동 5-585 중앙병원",126.9619718,37.54026
"새창로8길 72","현대홈타운","마포구","도화동",126.9532052,37.53789923,817.230463685536,"서울특별시 용산구 효창동 5-585 중앙병원",126.9619718,37.54026
"서강대길 40","마포자이2차","마포구","대흥동",126.9414717,37.54946685,502.098888868357,"서울특별시 마포구 신수동 81-101 세솟는병원",126.9370743,37.5523286
"서강로 53","서강예가","마포구","창전동",126.9312702,37.54805032,642.274486658729,"서울특별시 마포구 신수동 91-600 붕붕자동차병원",126.9344106,37.5428456
"서강로 83","창전동현대홈타운","마포구","창전동",126.9321312,37.55063583,475.210377717011,"서울특별시 마포구 신수동 81-101 세솟는병원",126.9370743,37.5523286
"서강로 95","창전래미안","마포구","창전동",126.9324579,37.55174645,412.53805289474,"서울특별시 마포구 신수동 81-101 세솟는병원",126.9370743,37.5523286
"서강로9길 19","신촌금호","마포구","창전동",126.9321029,37.5532253,449.954116614312,"서울특별시 마포구 신수동 81-101 세솟는병원",126.9370743,37.5523286
"서강로9길 45","신촌태영데시앙","마포구","창전동",126.930997,37.55403187,568.867125771255,"서울특별시 마포구 신수동 81-101 세솟는병원",126.9370743,37.5523286
"서경로 28","태영","성북구","정릉동",127.0151925,37.60611579,778.88951468848,"서울특별시 성북구 정릉동 16-512 새마음요양병원",127.0215566,37.6012645
"서경로 31","정릉푸른마을동아","성북구","정릉동",127.0150041,37.60654543,824.341950923765,"서울특별시 성북구 정릉동 16-512 새마음요양병원",127.0215566,37.6012645
"서경로2길 48","태영","성북구","정릉동",127.0166458,37.60601546,683.580330047831,"서울특별시 성북구 정릉동 16-512 새마음요양병원",127.0215566,37.6012645
"서달로 150","해가든","동작구","흑석동",126.9619091,37.5067688,124.536322601463,"서울특별시 동작구 흑석동 224-1 중앙대학교병원",126.9605231,37.5069754
"서달로 83","우리유앤미","동작구","흑석동",126.9600772,37.5010257,663.487139946921,"서울특별시 동작구 흑석동 224-1 중앙대학교병원",126.9605231,37.5069754
"서달로 91","흑석한강센트레빌Ⅱ","동작구","흑석동",126.9600345,37.5018053,577.148085018738,"서울특별시 동작구 흑석동 224-1 중앙대학교병원",126.9605231,37.5069754
"서달로1길 17","흑석동양아파트","동작구","흑석동",126.9597609,37.50001235,778.040310481839,"서울특별시 동작구 흑석동 224-1 중앙대학교병원",126.9605231,37.5069754
"서달로1길 8","한진리버타운","동작구","흑석동",126.9599815,37.4995472,828.285567101276,"서울특별시 동작구 흑석동 224-1 중앙대학교병원",126.9605231,37.5069754
"서달로2길 29","청호","동작구","흑석동",126.9636005,37.50078098,741.181973215638,"서울특별시 동작구 흑석동 224-1 중앙대학교병원",126.9605231,37.5069754
"서래로10길 26","라인","서초구","반포동",126.9998207,37.49927676,496.193760829234,"서울특별시 서초구 반포동 505 가톨릭중앙의료원 새병원 및 성의회관",127.0051811,37.500612
"서래로2길 32","반포동 피카소빌 A동","서초구","반포동",126.9981528,37.4950671,852.166709398485,"서울특별시 서초구 방배동 896-1 방배제일병원",126.995025,37.4878254
"서래로3길 21","윌턴빌","서초구","반포동",126.9970264,37.49697106,826.41498036869,"서울특별시 서초구 반포동 505 가톨릭중앙의료원 새병원 및 성의회관",127.0051811,37.500612
"서리풀4길 43","서초극동스타클래스","서초구","서초동",127.0227789,37.48768888,682.435340070626,"서울특별시 서초구 서초동 1602-8 21세기 병원",127.0156973,37.4852381
"서빙고로 35","용산 시티파크(1단지)","용산구","한강로3가",126.9686829,37.52445557,233.70665191177,"서울특별시 용산구 한강로3가 65-154 중앙대학교 용산병원",126.966183,37.525146
"서빙고로 413","현대하이페리온","용산구","한남동",127.0055938,37.52799755,471.276265982465,"서울특별시 용산구 보광동 127 차병원공업사",127.0017739,37.5250403
"서빙고로 67","용산파크타워(24-0)","용산구","용산동5가",126.9719021,37.52410566,518.030718148104,"서울특별시 용산구 한강로3가 65-154 중앙대학교 용산병원",126.966183,37.525146
"서빙고로 69","용산파크타워(24-1)","용산구","용산동5가",126.9721905,37.52391672,547.751025705191,"서울특별시 용산구 한강로3가 65-154 중앙대학교 용산병원",126.966183,37.525146
"서빙고로51길 64","그린파크(코오롱 하늘채)","용산구","서빙고동",126.9910608,37.5232277,967.112511459191,"서울특별시 용산구 보광동 127 차병원공업사",127.0017739,37.5250403
"서빙고로51길 68","금호베스트빌1","용산구","서빙고동",126.9917373,37.52338326,905.09785724433,"서울특별시 용산구 보광동 127 차병원공업사",127.0017739,37.5250403
"서소문로 27","충정리시온","서대문구","충정로3가",126.9648946,37.56018661,781.114888617454,"서울특별시 종로구 평동 164 서울적십자병원",126.9669384,37.5670139
"서소문로 43","에스케이뷰","서대문구","합동",126.9659604,37.56159146,609.760967694675,"서울특별시 종로구 평동 164 서울적십자병원",126.9669384,37.5670139
"서소문로6길 34","성요셉","중구","중림동",126.9672734,37.55960452,825.337957008935,"서울특별시 종로구 평동 164 서울적십자병원",126.9669384,37.5670139
"서오릉로 228","갈현삼성","은평구","갈현동",126.909261,37.61538006,729.597481205193,"서울특별시 은평구 갈현동 462-52 은평연세병원",126.9174877,37.6146802
"서오릉로 258","우남","은평구","갈현동",126.9069417,37.61744695,979.604639392038,"서울특별시 은평구 갈현동 462-52 은평연세병원",126.9174877,37.6146802
"서오릉로 46","녹번2현대","은평구","녹번동",126.9248778,37.60538037,119.034585558326,"서울특별시 은평구 녹번동 153-21 최원호병원",126.9238183,37.6047179
"서오릉로 94","삼성타운","은평구","대조동",126.9212885,37.60837193,463.931033679621,"서울특별시 은평구 녹번동 153-21 최원호병원",126.9238183,37.6047179
"서오릉로18길 33","웰빙","은평구","갈현동",126.9112784,37.61715,612.678730060657,"서울특별시 은평구 갈현동 462-52 은평연세병원",126.9174877,37.6146802
"서오릉로20길 5","현재트윈빌","은평구","갈현동",126.9089191,37.61599407,769.597249502049,"서울특별시 은평구 갈현동 462-52 은평연세병원",126.9174877,37.6146802
"서오릉로21가길 16","벽산스카이파크","은평구","구산동",126.9048677,37.61416642,955.613719621971,"서울특별시 은평구 구산동 19-8 컴퓨터병원",126.9140983,37.6096692
"서오릉로21길 20","동익파크(355-95)","은평구","구산동",126.906815,37.6146421,847.910622373664,"서울특별시 은평구 구산동 19-8 컴퓨터병원",126.9140983,37.6096692
"서오릉로21길 34","금강포란재(101)","은평구","구산동",126.906146,37.61343114,816.788365791145,"서울특별시 은평구 구산동 19-8 컴퓨터병원",126.9140983,37.6096692
"서오릉로21길 36","갈현현대","은평구","구산동",126.9058269,37.6133687,837.632575950521,"서울특별시 은평구 구산동 19-8 컴퓨터병원",126.9140983,37.6096692
"서오릉로21길 47","갈현1단지e-편한세상","은평구","구산동",126.90628,37.61230892,749.460973647018,"서울특별시 은평구 구산동 19-8 컴퓨터병원",126.9140983,37.6096692
"서오릉로21길 48","대림e-편한세상2","은평구","구산동",126.9062299,37.61236095,755.804517288994,"서울특별시 은평구 구산동 19-8 컴퓨터병원",126.9140983,37.6096692
"서오릉로23길 9","동익파크(355-98)","은평구","구산동",126.9064023,37.61586723,967.787387547086,"서울특별시 은평구 구산동 19-8 컴퓨터병원",126.9140983,37.6096692
"서오릉로27길 26","무지개아파트(308-86)","은평구","구산동",126.9038759,37.61706845,1221.07268837594,"서울특별시 은평구 구산동 19-8 컴퓨터병원",126.9140983,37.6096692
"서오릉로2길 9","경원파발리안","은평구","녹번동",126.9277762,37.60240168,433.963235711122,"서울특별시 은평구 녹번동 153-21 최원호병원",126.9238183,37.6047179
"서오릉로4길 7","녹번2현대","은평구","녹번동",126.9253629,37.60479416,136.4850753473,"서울특별시 은평구 녹번동 153-21 최원호병원",126.9238183,37.6047179
"서운로 122","삼성서초가든스위트","서초구","서초동",127.0259139,37.49455138,644.171672990707,"서울특별시 강남구 도곡동 542 모커리한방병원",127.0186328,37.494888
"서운로 197","롯데캐슬클래식","서초구","서초동",127.0221674,37.50081275,686.242884432408,"서울특별시 서초구 반포동 736-9 고도일 병원",127.0226847,37.5069637
"서운로 200","롯데캐슬클래식","서초구","서초동",127.0224529,37.50100108,664.071405988764,"서울특별시 서초구 반포동 736-9 고도일 병원",127.0226847,37.5069637
"서운로 221","래미안서초스위트","서초구","서초동",127.0212264,37.5028447,476.266777456384,"서울특별시 서초구 반포동 736-9 고도일 병원",127.0226847,37.5069637
"서운로 62","우성1","서초구","서초동",127.0282059,37.4904344,980.165748731967,"서울특별시 강남구 도곡동 542 모커리한방병원",127.0186328,37.494888
"서운로3길 29","우정에쉐르","서초구","서초동",127.0283898,37.48456173,835.468034687726,"서울특별시 강남구 도곡동 914-2 강남베드로병원",127.0378101,37.4852321
"서운로6길 15","롯데캐슬쥬피터","서초구","서초동",127.03009,37.48639188,694.049276605685,"서울특별시 강남구 도곡동 914-2 강남베드로병원",127.0378101,37.4852321
"서운로9길 18","서초자연인아파트(101동)","서초구","서초동",127.0276597,37.48716441,922.046962348986,"서울특별시 강남구 도곡동 914-2 강남베드로병원",127.0378101,37.4852321
"서운로9길 18","서초자연인아파트(102동)","서초구","서초동",127.0276597,37.48716441,922.046962348986,"서울특별시 강남구 도곡동 914-2 강남베드로병원",127.0378101,37.4852321
"서울숲길 17","성수파크빌","성동구","성수동1가",127.0395195,37.54822665,995.457418722177,"서울특별시 성동구 행당동 268 왕십리가축병원",127.0339644,37.5560093
"서울숲길 25","현대","성동구","성수동1가",127.0403168,37.54801083,1052.18229306172,"서울특별시 성동구 행당동 268 왕십리가축병원",127.0339644,37.5560093
"서울시립대로 14","청계한신휴플러스","동대문구","답십리동",127.0452843,37.57299077,450.450781876986,"서울특별시 동대문구 전농동 497-77 천사병원",127.0476409,37.5765804
"서울시립대로 31","동아","동대문구","전농동",127.0461026,37.57455852,262.827104446823,"서울특별시 동대문구 전농동 497-77 천사병원",127.0476409,37.5765804
"서울시립대로 5","신답극동","동대문구","답십리동",127.0445229,37.57255795,525.528806002024,"서울특별시 동대문구 전농동 497-77 천사병원",127.0476409,37.5765804
"서울시립대로 75","전농동신성미소지움","동대문구","전농동",127.0487668,37.57775372,164.093448035878,"서울특별시 동대문구 전농동 497-77 천사병원",127.0476409,37.5765804
"서울시립대로29길 62","현대","동대문구","휘경동",127.0551524,37.5862734,516.481503138245,"서울특별시 동대문구 청량리동 40-9 서울성심병원",127.049928,37.5841791
"서초대로 17","방배대우디오빌","서초구","방배동",126.9843738,37.48590185,577.959160682744,"서울특별시 서초구 방배동 2240 강남의림한방병원",126.9834711,37.4910441
"서초대로 3","방배디오슈페리움Ⅰ","서초구","방배동",126.9828305,37.48579203,587.389496838814,"서울특별시 서초구 방배동 2240 강남의림한방병원",126.9834711,37.4910441
"서초대로 334","브라운스톤서초(1677-1)","서초구","서초동",127.0181713,37.494799,41.9473009595079,"서울특별시 강남구 도곡동 542 모커리한방병원",127.0186328,37.494888
"서초대로 340","삼환바우스","서초구","서초동",127.0188072,37.49500857,20.430518147558,"서울특별시 강남구 도곡동 542 모커리한방병원",127.0186328,37.494888
"서초대로 385","진흥아파트","서초구","서초동",127.0233396,37.49682848,468.480862948191,"서울특별시 강남구 도곡동 542 모커리한방병원",127.0186328,37.494888
"서초대로18길 6","금강프리빌","서초구","방배동",126.9911189,37.4865771,371.960954480866,"서울특별시 서초구 방배동 896-1 방배제일병원",126.995025,37.4878254
"서초대로1길 2","한진로즈힐","서초구","방배동",126.983147,37.48656601,499.320018426469,"서울특별시 서초구 방배동 2240 강남의림한방병원",126.9834711,37.4910441
"서초대로1길 30","방배1차현대홈타운","서초구","방배동",126.9833647,37.4889939,228.420636581741,"서울특별시 서초구 방배동 2240 강남의림한방병원",126.9834711,37.4910441
"서초대로1길 34","방배2차현대홈타운","서초구","방배동",126.9833355,37.4896173,159.281598205015,"서울특별시 서초구 방배동 2240 강남의림한방병원",126.9834711,37.4910441
"서초대로23길 93","설록","서초구","방배동",126.990324,37.4912883,566.583843488109,"서울특별시 서초구 방배동 896-1 방배제일병원",126.995025,37.4878254
"서초대로25길 80","월드빌리지","서초구","방배동",126.9924885,37.4912745,444.539016596148,"서울특별시 서초구 방배동 896-1 방배제일병원",126.995025,37.4878254
"서초대로33길 116","베로니스2차","서초구","방배동",126.9941588,37.49343832,629.494120870839,"서울특별시 서초구 방배동 896-1 방배제일병원",126.995025,37.4878254
"서초대로33길 22","방배2차e-편한세상","서초구","방배동",126.9967906,37.48984562,273.67305685662,"서울특별시 서초구 방배동 896-1 방배제일병원",126.995025,37.4878254
"서초대로34길 34","대림e-편한세상1","서초구","방배동",126.9989602,37.48840224,353.476751345151,"서울특별시 서초구 방배동 896-1 방배제일병원",126.995025,37.4878254
"서초대로3길 20","골드아트빌","서초구","방배동",126.9854583,37.48672836,511.486919899608,"서울특별시 서초구 방배동 2240 강남의림한방병원",126.9834711,37.4910441
"서초대로40길 72","서초한빛삼성","서초구","서초동",127.0083749,37.48849766,608.187700393517,"서울특별시 서초구 서초동 1460-12 부원의료재단서초요양병원신관",127.0093404,37.4830882
"서초대로46길 62","서초우방유쉘","서초구","서초동",127.0113046,37.48981772,426.365059729618,"서울특별시 서초구 서초동 1657-1 서울365mc병원",127.0140853,37.4929485
"서초대로58길 10","서초대우아이빌","서초구","서초동",127.0176393,37.49432184,108.036165682492,"서울특별시 강남구 도곡동 542 모커리한방병원",127.0186328,37.494888
"서초대로64길 36","대성유니드","서초구","서초동",127.0209866,37.49403427,228.585749552368,"서울특별시 강남구 도곡동 542 모커리한방병원",127.0186328,37.494888
"서초대로65길 13","서초래미안","서초구","서초동",127.0193585,37.49756825,305.170686191018,"서울특별시 강남구 도곡동 542 모커리한방병원",127.0186328,37.494888
"서초대로73길 29","서초타워시티빌","서초구","서초동",127.0245145,37.49998636,769.384488393772,"서울특별시 강남구 도곡동 542 모커리한방병원",127.0186328,37.494888
"서초대로74길 23","서초타운트라팰리스","서초구","서초동",127.0270386,37.49541837,744.756116090838,"서울특별시 강남구 도곡동 542 모커리한방병원",127.0186328,37.494888
"서초대로74길 29","서초파라곤","서초구","서초동",127.0272889,37.49495269,764.555360231741,"서울특별시 강남구 도곡동 542 모커리한방병원",127.0186328,37.494888
"서초대로74길 30","우성아파트","서초구","서초동",127.0269816,37.49487417,737.382182768536,"서울특별시 강남구 도곡동 542 모커리한방병원",127.0186328,37.494888
"서초중앙로 15","현대슈퍼빌","서초구","서초동",127.0169827,37.48339394,234.599239165688,"서울특별시 서초구 서초동 1602-8 21세기 병원",127.0156973,37.4852381
"서초중앙로 18","서초쌍용플래티넘","서초구","서초동",127.0173551,37.48379911,217.036359248814,"서울특별시 서초구 서초동 1602-8 21세기 병원",127.0156973,37.4852381
"서초중앙로 188","아크로비스타","서초구","서초동",127.0127812,37.49848229,626.693900687983,"서울특별시 서초구 서초동 1657-1 서울365mc병원",127.0140853,37.4929485
"서초중앙로 200","삼풍아파트","서초구","서초동",127.0135274,37.49950234,683.496180025532,"서울특별시 강남구 도곡동 542 모커리한방병원",127.0186328,37.494888
"서초중앙로 206","삼호가든맨션(3차)","서초구","반포동",127.014084,37.5006975,761.335300460417,"서울특별시 강남구 도곡동 542 모커리한방병원",127.0186328,37.494888
"서초중앙로 26","래미안서초유니빌","서초구","서초동",127.01698,37.48439996,146.776314522983,"서울특별시 서초구 서초동 1602-8 21세기 병원",127.0156973,37.4852381
"서초중앙로22길 25","대림서초리시온","서초구","서초동",127.0153995,37.49334319,124.112324745811,"서울특별시 서초구 서초동 1657-1 서울365mc병원",127.0140853,37.4929485
"서초중앙로24길 33","서초 교대 e편한세상","서초구","서초동",127.0172068,37.49542081,139.213547307023,"서울특별시 강남구 도곡동 542 모커리한방병원",127.0186328,37.494888
"서초중앙로24길 43","유원서초","서초구","서초동",127.0182913,37.49564045,89.0273038021712,"서울특별시 강남구 도곡동 542 모커리한방병원",127.0186328,37.494888
"서초중앙로24길 57","서초롯데캐슬프레지던트","서초구","서초동",127.0197088,37.496221,176.211792164742,"서울특별시 강남구 도곡동 542 모커리한방병원",127.0186328,37.494888
"서초중앙로29길 21","그린피아","서초구","반포동",127.0098466,37.49859731,469.121636900414,"서울특별시 서초구 반포동 505 가톨릭중앙의료원 새병원 및 성의회관",127.0051811,37.500612
"서초중앙로29길 28","반포미도","서초구","반포동",127.0091931,37.49873193,411.518189020016,"서울특별시 서초구 반포동 505 가톨릭중앙의료원 새병원 및 성의회관",127.0051811,37.500612
"서초중앙로2길 21","더샵서초","서초구","서초동",127.0186354,37.48371326,310.114819290791,"서울특별시 서초구 서초동 1602-8 21세기 병원",127.0156973,37.4852381
"서초중앙로31길 6","신성리더스카운티","서초구","반포동",127.0115327,37.49987005,566.992060695812,"서울특별시 서초구 반포동 505 가톨릭중앙의료원 새병원 및 성의회관",127.0051811,37.500612
"서해안로 2368","우림필유","구로구","오류동",126.8472595,37.49428121,700.779130523076,"서울특별시 구로구 오류동 159 삼성미래여성병원",126.8403576,37.4911762
"서해안로34가길 18","금강","구로구","오류동",126.8481338,37.49386594,679.878628675465,"서울특별시 구로구 개봉동 403-29 강서진료병원",126.855678,37.4926528
"서해안로34가길 22","동인","구로구","개봉동",126.8484582,37.49373526,648.964886009696,"서울특별시 구로구 개봉동 403-29 강서진료병원",126.855678,37.4926528
"석계로 107","성북맨션","노원구","월계동",127.0603108,37.62289552,823.657919926353,"서울특별시 성북구 장위동 307-47 해인병원",127.0509886,37.6224182
"석계로 49","현대","노원구","월계동",127.0633505,37.61918223,481.591078432529,"서울특별시 노원구 월계동 50-1 더조은요양병원",127.063682,37.614864
"석계로13길 35","세양청마루","노원구","월계동",127.0611742,37.62076061,692.653330397426,"서울특별시 노원구 월계동 50-1 더조은요양병원",127.063682,37.614864
"석계로13길 6","장은하이빌","노원구","월계동",127.0621183,37.62077656,672.470271601564,"서울특별시 노원구 월계동 50-1 더조은요양병원",127.063682,37.614864
"석계로15길 25","한일1","노원구","월계동",127.0611791,37.62195406,819.536630612127,"서울특별시 노원구 월계동 50-1 더조은요양병원",127.063682,37.614864
"석촌호수로 210","석촌호수효성해링턴타워","송파구","석촌동",127.1003284,37.50660721,508.773198910927,"서울특별시 송파구 석촌동 176-3 한솔병원 소화기 센터",127.1060427,37.5060244
"석촌호수로 230","미켈란호수가","송파구","석촌동",127.1023221,37.50750815,367.738097256694,"서울특별시 송파구 석촌동 176-3 한솔병원 소화기 센터",127.1060427,37.5060244
"석촌호수로 258","아르누보팰리스","송파구","송파동",127.104865,37.50920945,369.495904208228,"서울특별시 송파구 석촌동 176-3 한솔병원 소화기 센터",127.1060427,37.5060244
"석촌호수로 278","여흥레이크빌","송파구","송파동",127.1064866,37.5104351,490.791999017148,"서울특별시 송파구 송파동 135-3 서재곤 링커병원",127.1119672,37.5097019
"석촌호수로 284","현대레이크빌1","송파구","송파동",127.1068838,37.51078986,464.933642243818,"서울특별시 송파구 송파동 135-3 서재곤 링커병원",127.1119672,37.5097019
"선릉로 120","개포우성1","강남구","대치동",127.0558929,37.49026142,870.868724846417,"서울특별시 강남구 대치동 939-24 베스티안병원",127.057186,37.498017
"선릉로 206","동부센트레빌","강남구","대치동",127.0553025,37.49175738,716.399729612924,"서울특별시 강남구 대치동 939-24 베스티안병원",127.057186,37.498017
"선릉로 221","도곡렉슬","강남구","도곡동",127.0531485,37.49504082,486.745814722526,"서울특별시 강남구 대치동 939-24 베스티안병원",127.057186,37.498017
"선릉로 222","대치아이파크","강남구","대치동",127.0536338,37.49514954,447.568337530971,"서울특별시 강남구 대치동 939-24 베스티안병원",127.057186,37.498017
"선릉로 423","동부센트레빌","강남구","역삼동",127.0490427,37.50245079,240.657896737606,"서울특별시 강남구 대치동 907-16 누네안과병원",127.0509776,37.5009285
"선릉로 604","호산프라자","강남구","삼성동",127.0438474,37.51091098,181.881813916079,"서울특별시 강남구 역삼동 682-23 KS병원",127.0439293,37.5092784
"선릉로 660","삼성동브라운스톤레전드","강남구","삼성동",127.0420889,37.51560192,648.641073323649,"서울특별시 강남구 청담동 15-1 청담병원",127.0456251,37.5207093
"선릉로 7","개포주공 1단지","강남구","개포동",127.0631702,37.48029621,1990.4899167403,"서울특별시 강남구 대치동 1021-4 미즈메디병원",127.059931,37.4979914
"선릉로 748","현대아파트","강남구","청담동",127.0399932,37.52122583,84.9769215128395,"서울특별시 강남구 논현동 94-9 청담씨티요양병원",127.039167,37.5216174
"선릉로 8","주공2","강남구","개포동",127.0618659,37.4831816,1657.45405311174,"서울특별시 강남구 대치동 1021-4 미즈메디병원",127.059931,37.4979914
"선릉로100길 42","LG선릉에클라트(A)","강남구","삼성동",127.0506593,37.50666257,638.93238154655,"서울특별시 강남구 대치동 907-16 누네안과병원",127.0509776,37.5009285
"선릉로126길 22","롯데캐슬프레미어","강남구","삼성동",127.0438452,37.51549044,601.841494238573,"서울특별시 강남구 청담동 15-1 청담병원",127.0456251,37.5207093
"선릉로130길 19","서광아파트","강남구","삼성동",127.0431552,37.5168722,479.592703780108,"서울특별시 강남구 청담동 15-1 청담병원",127.0456251,37.5207093
"선릉로130길 20","래미안삼성2차","강남구","삼성동",127.0433392,37.51675479,484.276596489569,"서울특별시 강남구 청담동 15-1 청담병원",127.0456251,37.5207093
"선릉로130길 33","우정에쉐르","강남구","삼성동",127.0443062,37.51711526,416.689314681753,"서울특별시 강남구 청담동 15-1 청담병원",127.0456251,37.5207093
"선릉로137길 21","라이헤스빌","강남구","논현동",127.0387007,37.51880776,315.465746040443,"서울특별시 강남구 논현동 94-9 청담씨티요양병원",127.039167,37.5216174
"선릉로190길 68","청담파라곤Ⅱ 2단지","강남구","청담동",127.0470761,37.5288999,920.728664977931,"서울특별시 강남구 청담동 15-1 청담병원",127.0456251,37.5207093
"선릉로62길 38","동민맥스빌A동","강남구","대치동",127.0555809,37.49793487,142.053875355323,"서울특별시 강남구 대치동 939-24 베스티안병원",127.057186,37.498017
"선릉로69길 19","역삼래미안","강남구","역삼동",127.049815,37.49808712,332.548898400909,"서울특별시 강남구 대치동 907-16 누네안과병원",127.0509776,37.5009285
"선릉로69길 20","e-편한세상","강남구","역삼동",127.0493536,37.49813116,342.840927524203,"서울특별시 강남구 대치동 907-16 누네안과병원",127.0509776,37.5009285
"선릉로76길 12","대치한신휴플러스","강남구","대치동",127.0516805,37.50144171,84.3641644517112,"서울특별시 강남구 대치동 907-16 누네안과병원",127.0509776,37.5009285
"선릉로86길 11","아름빌(889-74)","강남구","대치동",127.0506289,37.50334428,270.680835087835,"서울특별시 강남구 대치동 907-16 누네안과병원",127.0509776,37.5009285
"선릉로90길 56","대우아이빌명문가(891-23)","강남구","대치동",127.0537087,37.50516784,423.371679559515,"서울특별시 강남구 대치동 960-5 강남위담한방병원",127.0541028,37.5013775
"선사로 120","한솔솔파크","강동구","암사동",127.1232052,37.54904869,513.896389213684,"서울특별시 강동구 암사동 501-10 동부센트럴요양병원",127.1284231,37.5510975
"선유동2로 23","현대3차","영등포구","양평동3가",126.8954468,37.53124296,491.691874542397,"서울특별시 영등포구 당산동3가 386-3 영등포병원",126.8956711,37.5268296
"선유동2로 29","현대2","영등포구","양평동3가",126.8958756,37.53166813,538.925167920777,"서울특별시 영등포구 당산동3가 386-3 영등포병원",126.8956711,37.5268296
"선유동2로 56","유원2","영등포구","당산동5가",126.8976762,37.53355016,768.78480386465,"서울특별시 영등포구 당산동3가 386-3 영등포병원",126.8956711,37.5268296
"선유로 172","삼호","영등포구","양평동3가",126.8925887,37.52862315,337.511429469031,"서울특별시 영등포구 당산동3가 386-3 영등포병원",126.8956711,37.5268296
"선유로 207","현대6","영등포구","양평동3가",126.8943518,37.53189739,576.041031875853,"서울특별시 영등포구 당산동3가 386-3 영등포병원",126.8956711,37.5268296
"선유로 33","문래대림","영등포구","문래동5가",126.8885072,37.51697791,628.671168918901,"서울특별시 영등포구 양평동1가 28-4 한강수병원",126.890717,37.5223465
"선유로33길 22","양평경남","영등포구","양평동3가",126.8885058,37.5269956,553.130579886771,"서울특별시 영등포구 양평동1가 28-4 한강수병원",126.890717,37.5223465
"선유로33길 23","우림루미아트","영등포구","양평동3가",126.8883498,37.52692291,550.645467556168,"서울특별시 영등포구 양평동1가 28-4 한강수병원",126.890717,37.5223465
"선유로42길 6","삼익플라주","영등포구","양평동3가",126.8946872,37.53091195,462.671659143182,"서울특별시 영등포구 당산동3가 386-3 영등포병원",126.8956711,37.5268296
"선유로43가길 24","거성파스텔","영등포구","양평동3가",126.8926185,37.53177792,613.231335170257,"서울특별시 영등포구 당산동3가 386-3 영등포병원",126.8956711,37.5268296
"선유로47길 34","삼호한숲","영등포구","양평동4가",126.8935536,37.5365506,488.657999674672,"서울특별시 영등포구 양평동5가 121-1 서울은빛병원",126.8950061,37.5407865
"선유로9길 31","진주","영등포구","문래동5가",126.8850374,37.51773494,717.635132768876,"서울특별시 영등포구 양평동1가 28-4 한강수병원",126.890717,37.5223465
"선유로9나길 8","문래 두산위브","영등포구","문래동5가",126.8863099,37.5169918,711.845247924695,"서울특별시 영등포구 양평동1가 28-4 한강수병원",126.890717,37.5223465
"선유서로 115","삼천리","영등포구","양평동3가",126.8862259,37.52601599,569.278236873748,"서울특별시 영등포구 양평동1가 28-4 한강수병원",126.890717,37.5223465
"선유서로 116","월드메르디앙","영등포구","양평동3가",126.886455,37.52602132,555.816503551246,"서울특별시 영등포구 양평동1가 28-4 한강수병원",126.890717,37.5223465
"선유서로 31","현대6","영등포구","문래동6가",126.8844268,37.5186107,693.817381817985,"서울특별시 영등포구 양평동1가 28-4 한강수병원",126.890717,37.5223465
"선유서로 35","한신","영등포구","문래동6가",126.8844354,37.51892844,672.584949452117,"서울특별시 영등포구 양평동1가 28-4 한강수병원",126.890717,37.5223465
"선유서로 40","베어스타운","영등포구","문래동6가",126.884806,37.51928211,623.485983343494,"서울특별시 영등포구 양평동1가 28-4 한강수병원",126.890717,37.5223465
"선유서로 6","현대3","영등포구","문래동5가",126.8840754,37.51620651,900.580393070594,"서울특별시 영등포구 양평동1가 28-4 한강수병원",126.890717,37.5223465
"선유서로21길 19","벽산","영등포구","양평동2가",126.8831929,37.5224919,611.062566578755,"서울특별시 양천구 목동 404-256 동신한방병원",126.876814,37.524622
"선유서로21길 30","신벽산","영등포구","양평동2가",126.8822126,37.52302064,508.873944288672,"서울특별시 양천구 목동 404-256 동신한방병원",126.876814,37.524622
"선유서로34길 6","태승훼밀리","영등포구","양평동3가",126.88728,37.52661419,563.71532072613,"서울특별시 영등포구 양평동1가 28-4 한강수병원",126.890717,37.5223465
"선유서로9길 5","현대5","영등포구","문래동5가",126.8834557,37.51790278,809.770328843315,"서울특별시 영등포구 양평동1가 28-4 한강수병원",126.890717,37.5223465
"섬밭로 123","시영3차(라이프)아파트","노원구","공릉동",127.0690211,37.62754748,288.4327589475,"서울특별시 노원구 공릉동 379-20 샘병원빌딩",127.0720931,37.6266565
"섬밭로 134","풍림아파트B","노원구","공릉동",127.0688988,37.6283517,339.003404050947,"서울특별시 노원구 공릉동 379-20 샘병원빌딩",127.0720931,37.6266565
"섬밭로 139","풍림아파트A","노원구","공릉동",127.0683051,37.6287902,409.817873761523,"서울특별시 노원구 공릉동 379-20 샘병원빌딩",127.0720931,37.6266565
